,mjd,band,flux,fluxerr,detected_bool,ratio,ratio2bool
0,744.9875999999931,r,23.590656,1.40002,1,16.8502278538878,1
1,744.9951999999976,g,39.999187,1.454874,1,27.493231028941338,1
2,745.0027999999947,i,15.071018,2.230256,1,6.757528283748593,1
3,745.0137999999934,z,16.5833,3.437723,0,4.823919786440037,1
4,745.0246999999945,Y,9.161881,8.802999,0,1.0407681518537035,1
5,747.8596999999936,r,27.810789,2.691506,0,10.332798440724265,1
6,747.8673999999955,g,50.627285,3.585485,1,14.120066044063774,1
7,747.875,i,28.110176,2.80944,1,10.005615353949542,1
8,747.8858999999939,z,21.569225,3.444923,1,6.261163166781957,1
9,747.8968999999997,Y,15.863585,7.701502,0,2.0598040486128553,1
10,758.8369999999995,r,34.953789,1.469672,1,23.783394526125555,1
11,758.8446999999942,g,34.717102,1.994472,1,17.40666301657782,1
12,758.8522999999986,i,36.616642,1.832748,1,19.979092597563877,1
13,758.8631999999998,z,38.664131,2.267435,1,17.051924751977456,1
14,758.8741999999984,Y,39.457603,5.005015,1,7.883613335824168,1
15,762.816899999998,r,33.828259,1.070015,1,31.614752129643048,1
16,762.8245999999999,g,27.122824,1.030274,1,26.32583565148689,1
17,762.8321999999971,i,37.654701,1.588658,1,23.70220714590554,1
18,762.8430999999982,z,40.381496,2.302746,1,17.53623543369525,1
19,762.8540999999968,Y,35.420616,5.510389,1,6.427970148749934,1
20,773.8753999999972,r,26.485275,1.001818,1,26.437212148314362,1
21,773.8830999999991,g,11.060303,0.997448,1,11.088601110032803,1
22,773.8906999999963,i,37.234852,1.574583,1,23.64743681342933,1
23,773.9015999999974,z,36.631966,2.360104,1,15.521335500469469,1
24,773.912599999996,Y,42.101372,5.872708,0,7.168987799155006,1
25,776.7799999999988,r,25.128838,1.723525,1,14.579909197719788,1
26,776.787599999996,g,10.074273,2.287728,0,4.403614852814671,1
27,776.7951999999932,i,35.494823,1.899365,1,18.687731426029224,1
28,776.8061999999991,z,37.882431,2.288837,1,16.55095185895719,1
29,776.8170999999929,Y,37.876865,5.0454,1,7.507207555396996,1
30,787.8462,r,18.725914,2.072904,1,9.033661954436868,1
31,787.8537999999971,g,6.106626,2.988636,0,2.043281952034306,1
32,787.8613999999943,i,30.552647,2.4493,1,12.474032172457436,1
33,787.8723999999929,z,33.283524,3.126966,1,10.644031307024125,1
34,787.883299999994,Y,32.815861,7.245479,0,4.5291499706230605,1
35,790.7435999999943,r,14.015495,1.582407,1,8.857073433067473,1
36,790.7511999999988,g,3.911199,1.548418,0,2.525932274101696,1
37,790.758799999996,i,27.371643,2.340934,1,11.692616280510258,1
38,790.7697999999946,z,29.192991,3.411509,1,8.557207675547682,1
39,790.7806999999957,Y,30.696049,8.166755,0,3.7586592226655506,1
40,793.7346999999936,r,12.230156,1.37097,1,8.920804977497683,1
41,793.7422999999981,g,0.628029,1.330706,0,0.4719517308857103,1
42,793.7498999999953,i,27.144936,2.041048,1,13.299508879751972,1
43,793.7607999999964,z,30.340517,2.992673,1,10.138266693354069,1
44,793.771799999995,Y,31.163963,7.153841,0,4.356256030851119,1
45,798.8817999999956,u,0.366287,2.885999,0,0.12691861639591698,1
46,799.7805999999982,u,0.107709,3.068001,0,0.035107224541321855,1
47,800.796699999999,u,-1.524523,2.948949,0,0.5169716397265602,1
48,803.7810999999929,r,9.821963,0.993294,1,9.888273763860449,1
49,803.7886999999973,g,1.374369,1.05361,0,1.3044380748094646,1
50,803.7963999999993,i,17.067719,1.428826,1,11.945274652057003,1
51,803.8072999999931,z,29.903908,2.079723,1,14.37879371435523,1
52,803.818299999999,Y,27.479973,5.054828,0,5.436381415945311,1
53,817.6810999999943,r,5.76679,1.551661,0,3.716526999131898,1
54,817.6886999999988,g,-0.528505,1.502871,0,0.3516635825696284,1
55,817.6963999999934,i,11.973966,2.328035,0,5.1433788581357245,1
56,817.7072999999946,z,24.500088,3.407074,1,7.190946835906705,1
57,817.7182999999932,Y,22.239458,8.125043,0,2.737149575700707,1
58,820.689999999995,r,4.372956,1.544912,0,2.8305534554718976,1
59,820.6975999999995,g,-1.980969,1.525631,0,1.298458801636831,1
60,820.7051999999967,i,12.116346,2.331667,0,5.196430708158584,1
61,820.7161999999953,z,23.409695,3.448132,0,6.789094791034682,1
62,820.7270999999964,Y,27.404387,8.335265,0,3.287764336226863,1
63,832.6692999999941,r,1.855523,0.98201,0,1.8895153817170904,1
64,832.6768999999986,g,0.324314,1.114907,0,0.2908888364679744,1
65,832.6844999999958,i,9.576876,1.339041,1,7.152040900913415,1
66,832.6954999999944,z,13.005112,1.883848,1,6.90348265889817,1
67,832.7063999999955,Y,26.57848,4.578227,1,5.805408949796504,1
68,844.6733999999997,r,2.625589,2.000902,0,1.3122026965838407,1
69,844.6810999999943,g,-2.303469,2.587835,0,0.8901143233629656,1
70,844.6886999999988,i,1.794765,2.672705,0,0.6715163102549664,1
71,844.6995999999999,z,11.932477,3.44442,0,3.4642921014278167,1
72,844.7105999999985,Y,31.606546,7.883322,1,4.009292782915629,1
